	Date	Time	Position	X[mV]	Y[mV]	Z[mV]
97	12/02/2019	09:39:35	nan	94.566837	-15429.75935	559.636587
98	12/02/2019	09:39:45	nan	94.588011	-15429.68759	559.619192
99	12/02/2019	09:39:55	nan	94.559887	-15429.523	559.644417
100	12/02/2019	09:40:05	nan	94.547741	-15429.39821	559.638371
101	12/02/2019	09:40:15	nan	94.512849	-15429.54299	559.682493
102	12/02/2019	09:40:25	nan	94.444003	-15429.56049	559.712284
103	12/02/2019	09:40:35	nan	94.453161	-15429.42231	559.704268
104	12/02/2019	09:40:45	nan	94.49366	-15429.32859	559.689875
105	12/02/2019	09:40:55	nan	94.549951	-15429.38857	559.680339
106	12/02/2019	09:41:05	nan	94.56517	-15429.39786	559.664322
107	12/02/2019	09:41:15	nan	94.59356	-15429.18756	559.646922
108	12/02/2019	09:41:25	nan	94.55545	-15429.36179	559.656469
109	12/02/2019	09:41:35	nan	94.564696	-15429.36965	559.661233
110	12/02/2019	09:41:45	nan	94.574109	-15429.30628	559.664697
111	12/02/2019	09:41:55	nan	94.614415	-15429.15454	559.624755
112	12/02/2019	09:42:05	nan	94.665601	-15429.15953	559.604542
113	12/02/2019	09:42:15	nan	94.669691	-15429.13865	559.606975
114	12/02/2019	09:42:25	nan	94.638198	-15429.02654	559.624998
115	12/02/2019	09:42:35	nan	94.584594	-15429.08116	559.653537
116	12/02/2019	09:42:45	nan	94.596562	-15428.91746	559.667675
117	12/02/2019	09:42:55	nan	94.63924	-15429.09812	559.65313
118	12/02/2019	09:43:05	nan	94.684354	-15429.06349	559.626256
119	12/02/2019	09:43:15	nan	94.714889	-15428.99994	559.601871
120	12/02/2019	09:43:25	nan	94.687137	-15429.02261	559.647379
121	12/02/2019	09:43:35	nan	94.634761	-15428.99137	559.649835
122	12/02/2019	09:43:45	nan	94.69434	-15429.01297	559.641619
123	12/02/2019	09:43:55	nan	94.733686	-15428.72841	559.613085
124	12/02/2019	09:44:05	nan	94.726012	-15428.84588	559.640932
125	12/02/2019	09:44:15	nan	94.742081	-15428.73716	559.629594
126	12/02/2019	09:44:25	nan	94.754014	-15428.6238	559.608782
127	12/02/2019	09:44:35	nan	94.785541	-15428.82535	559.604585
128	12/02/2019	09:44:45	nan	94.785531	-15428.90193	559.608864
129	12/02/2019	09:44:55	nan	94.776718	-15428.73306	559.603943
130	12/02/2019	09:45:05	nan	94.795199	-15428.66825	559.618398
131	12/02/2019	09:45:15	nan	94.758298	-15428.46331	559.631218
132	12/02/2019	09:45:25	nan	94.749668	-15428.48259	559.630278
133	12/02/2019	09:45:35	nan	94.752774	-15428.48081	559.653556
134	12/02/2019	09:45:45	nan	94.774761	-15428.48563	559.620625
135	12/02/2019	09:45:55	nan	94.803672	-15428.37548	559.627463
136	12/02/2019	09:46:05	nan	94.830044	-15428.44582	559.638026
137	12/02/2019	09:46:15	nan	94.83274	-15428.19161	559.630102
138	12/02/2019	09:46:25	nan	94.841821	-15428.31407	559.622025
139	12/02/2019	09:46:35	nan	94.860526	-15428.13449	559.645627
140	12/02/2019	09:46:45	nan	94.858876	-15428.14734	559.621469
141	12/02/2019	09:46:55	nan	94.883086	-15428.21964	559.63315
142	12/02/2019	09:47:05	nan	94.933298	-15428.05933	559.604853
143	12/02/2019	09:47:15	nan	94.927103	-15427.94579	559.614286
144	12/02/2019	09:47:25	nan	94.954094	-15427.8967	559.633253
145	12/02/2019	09:47:35	nan	94.920701	-15427.88795	559.647525
146	12/02/2019	09:47:45	nan	94.961535	-15428.14609	559.625398
147	12/02/2019	09:47:55	nan	94.897106	-15428.05522	559.644491
148	12/02/2019	09:48:05	nan	94.927556	-15427.92794	559.654916
149	12/02/2019	09:48:15	nan	94.987404	-15427.98453	559.610726
150	12/02/2019	09:48:25	nan	94.984557	-15427.94472	559.627824
151	12/02/2019	09:48:35	nan	95.017168	-15427.85992	559.615659
152	12/02/2019	09:48:45	nan	95.070857	-15427.90937	559.595729
153	12/02/2019	09:48:55	nan	95.130191	-15427.94276	559.578387
154	12/02/2019	09:49:05	nan	95.147042	-15427.91437	559.581843
155	12/02/2019	09:49:15	nan	95.105969	-15427.94115	559.613872
156	12/02/2019	09:49:25	nan	95.10948	-15427.81262	559.602784
157	12/02/2019	09:49:35	nan	95.073823	-15427.83779	559.642659
158	12/02/2019	09:49:45	nan	95.062653	-15427.91901	559.634259
159	12/02/2019	09:49:55	nan	95.066793	-15427.83672	559.629857
160	12/02/2019	09:50:05	nan	95.10375	-15427.61161	559.624691
161	12/02/2019	09:50:15	nan	95.114114	-15427.75746	559.623246
162	12/02/2019	09:50:25	nan	95.124953	-15427.64749	559.610504
163	12/02/2019	09:50:35	nan	95.10616	-15427.53574	559.620113
164	12/02/2019	09:50:45	nan	95.099897	-15427.65427	559.641204
165	12/02/2019	09:50:55	nan	95.155689	-15427.48075	559.618954
166	12/02/2019	09:51:05	nan	95.194507	-15427.52217	559.602568
167	12/02/2019	09:51:15	nan	95.176386	-15427.44094	559.617138
168	12/02/2019	09:51:25	nan	95.171487	-15427.43791	559.622238
169	12/02/2019	09:51:35	nan	95.16734	-15427.53841	559.62406
170	12/02/2019	09:51:45	nan	95.149005	-15427.4438	559.639697
171	12/02/2019	09:51:55	nan	95.134294	-15427.4006	559.661143
172	12/02/2019	09:52:06	nan	95.139121	-15427.46594	559.65987
173	12/02/2019	09:52:16	nan	95.141144	-15427.17692	559.653702
174	12/02/2019	09:52:26	nan	95.209116	-15427.37382	559.639583
175	12/02/2019	09:52:36	nan	95.225909	-15427.2726	559.625888
176	12/02/2019	09:52:46	nan	95.239757	-15427.22494	559.637585
177	12/02/2019	09:52:56	nan	95.32766	-15427.34401	559.609971
178	12/02/2019	09:53:06	nan	95.36004	-15427.18602	559.604144
179	12/02/2019	09:53:16	nan	95.34987	-15427.13032	559.589774
180	12/02/2019	09:53:26	nan	95.333504	-15427.15942	559.627077
181	12/02/2019	09:53:36	nan	95.33714	-15427.19441	559.641404
182	12/02/2019	09:53:46	nan	95.333972	-15427.03142	559.636245
183	12/02/2019	09:53:56	nan	95.37692	-15427.12747	559.621993
184	12/02/2019	09:54:06	nan	95.360089	-15427.26921	559.616683
185	12/02/2019	09:54:16	nan	95.376016	-15426.9427	559.610495
186	12/02/2019	09:54:26	nan	95.398465	-15427.10497	559.618142
187	12/02/2019	09:54:36	nan	95.43712	-15427.05642	559.611039
188	12/02/2019	09:54:46	nan	95.397819	-15427.02625	559.622283
189	12/02/2019	09:54:56	nan	95.398385	-15427.25832	559.610165
190	12/02/2019	09:55:06	nan	95.348113	-15427.10515	559.625636
191	12/02/2019	09:55:16	nan	95.331471	-15427.13122	559.609815
192	12/02/2019	09:55:26	nan	95.237309	-15427.30456	559.622684
193	12/02/2019	09:55:36	nan	95.185807	-15427.22315	559.62479
194	12/02/2019	09:55:46	nan	95.183101	-15427.30563	559.589326
195	12/02/2019	09:55:56	nan	95.132736	-15427.36382	559.583476
196	12/02/2019	09:56:06	nan	95.10366	-15427.39328	559.600512
197	12/02/2019	09:56:16	nan	95.088259	-15427.39007	559.604352
198	12/02/2019	09:56:26	nan	95.077319	-15427.15817	559.598136
199	12/02/2019	09:56:36	nan	95.093512	-15427.2867	559.610568
200	12/02/2019	09:56:46	nan	95.093944	-15427.27135	559.606449
201	12/02/2019	09:56:56	nan	95.112821	-15427.22869	559.605661
202	12/02/2019	09:57:06	nan	95.128816	-15427.24672	559.61173
203	12/02/2019	09:57:16	nan	95.153335	-15427.14496	559.61149
204	12/02/2019	09:57:26	nan	95.17753	-15427.20387	559.599888
205	12/02/2019	09:57:36	nan	95.231963	-15427.25957	559.614083
206	12/02/2019	09:57:46	nan	95.219014	-15427.16763	559.612397
207	12/02/2019	09:57:56	nan	95.245338	-15427.24689	559.612226
208	12/02/2019	09:58:06	nan	95.287994	-15427.27474	559.615638
209	12/02/2019	09:58:16	nan	95.348716	-15427.06374	559.60478
210	12/02/2019	09:58:26	nan	95.316653	-15426.99108	559.612221
211	12/02/2019	09:58:36	nan	95.333761	-15426.90682	559.619836
212	12/02/2019	09:58:46	nan	95.381834	-15426.77382	559.613433
213	12/02/2019	09:58:56	nan	95.390558	-15426.84898	559.603392
214	12/02/2019	09:59:06	nan	95.419531	-15427.21262	559.615979
215	12/02/2019	09:59:16	nan	95.472613	-15427.25279	559.57026
216	12/02/2019	09:59:26	nan	95.439721	-15427.15621	559.563299
217	12/02/2019	09:59:36	nan	95.418941	-15426.91949	559.558103
218	12/02/2019	09:59:46	nan	95.356246	-15427.02785	559.556063
219	12/02/2019	09:59:56	nan	95.288482	-15426.9361	559.54953
220	12/02/2019	10:00:06	nan	95.172259	-15427.25279	559.587601
221	12/02/2019	10:00:16	nan	95.132649	-15427.08891	559.576782
222	12/02/2019	10:00:26	nan	95.130706	-15427.14782	559.564262
223	12/02/2019	10:00:36	nan	95.122191	-15427.07284	559.590999
224	12/02/2019	10:00:46	nan	95.131966	-15426.99679	559.568522
225	12/02/2019	10:00:56	nan	95.115956	-15427.07355	559.576135
226	12/02/2019	10:01:06	nan	95.175656	-15427.0507	559.542274
227	12/02/2019	10:01:16	nan	95.202549	-15427.07141	559.547385
228	12/02/2019	10:01:26	nan	95.222743	-15427.11515	559.559622
229	12/02/2019	10:01:36	nan	95.169355	-15427.23386	559.607245
230	12/02/2019	10:01:46	nan	95.233484	-15427.16817	559.582387
231	12/02/2019	10:01:56	nan	95.308877	-15427.0632	559.55865
232	12/02/2019	10:02:06	nan	95.354215	-15427.05249	559.53008
233	12/02/2019	10:02:16	nan	95.384007	-15427.14514	559.550561
234	12/02/2019	10:02:26	nan	95.356096	-15426.92967	559.579936
235	12/02/2019	10:02:36	nan	95.353511	-15427.13871	559.575058
236	12/02/2019	10:02:46	nan	95.435086	-15427.13782	559.542303
237	12/02/2019	10:02:56	nan	95.450049	-15426.84344	559.547478
238	12/02/2019	10:03:06	nan	95.402296	-15426.87701	559.579938
239	12/02/2019	10:03:16	nan	95.395489	-15426.73223	559.582577
240	12/02/2019	10:03:26	nan	95.396211	-15426.98876	559.59976
241	12/02/2019	10:03:36	nan	95.414666	-15426.70491	559.60815
242	12/02/2019	10:03:46	nan	95.413222	-15426.69938	559.591148
243	12/02/2019	10:03:56	nan	95.428761	-15426.81149	559.591941
244	12/02/2019	10:04:06	nan	95.460445	-15426.49605	559.581463
245	12/02/2019	10:04:16	nan	95.42383	-15426.59423	559.605894
246	12/02/2019	10:04:26	nan	95.432102	-15426.7183	559.613598
247	12/02/2019	10:04:36	nan	95.462466	-15426.78864	559.594875
248	12/02/2019	10:04:46	nan	95.485392	-15426.70349	559.594093
249	12/02/2019	10:04:56	nan	95.478717	-15426.67832	559.5838
250	12/02/2019	10:05:06	nan	95.495062	-15426.75776	559.545007
251	12/02/2019	10:05:16	nan	95.557192	-15426.81256	559.555551
252	12/02/2019	10:05:26	nan	95.499944	-15426.54032	559.583183
253	12/02/2019	10:05:36	nan	95.474938	-15426.61655	559.584279
254	12/02/2019	10:05:46	nan	95.487823	-15426.63529	559.590149
255	12/02/2019	10:05:56	nan	95.506095	-15426.58888	559.612708
256	12/02/2019	10:06:06	nan	95.502433	-15426.46927	559.603088
257	12/02/2019	10:06:16	nan	95.56346	-15426.52479	559.600822
258	12/02/2019	10:06:26	nan	95.534591	-15426.52979	559.60606
259	12/02/2019	10:07:37	nan	95.54317	-15426.45196	559.616187
260	12/02/2019	10:07:47	nan	95.608739	-15426.59852	559.588918
261	12/02/2019	10:07:57	nan	95.64376	-15426.6269	559.578911
262	12/02/2019	10:08:07	nan	95.645175	-15426.43607	559.58077
263	12/02/2019	10:08:17	nan	95.650959	-15426.62208	559.591274
264	12/02/2019	10:08:27	nan	95.621881	-15426.5712	559.614224
265	12/02/2019	10:08:37	nan	95.630748	-15426.56585	559.594103
266	12/02/2019	10:08:47	nan	95.617586	-15426.45124	559.601077
267	12/02/2019	10:08:57	nan	95.681323	-15426.52229	559.58351
268	12/02/2019	10:09:07	nan	95.638511	-15426.50944	559.586655
269	12/02/2019	10:09:17	nan	95.657449	-15426.39108	559.594053
270	12/02/2019	10:09:27	nan	95.656363	-15426.46284	559.589252
271	12/02/2019	10:09:37	nan	95.689742	-15426.36984	559.586344
272	12/02/2019	10:09:47	nan	95.67566	-15426.41839	559.56334
273	12/02/2019	10:09:57	nan	95.66837	-15426.50337	559.591425
274	12/02/2019	10:10:07	nan	95.725936	-15426.37858	559.568238
275	12/02/2019	10:10:17	nan	95.68073	-15426.35234	559.590366
276	12/02/2019	10:10:27	nan	95.663872	-15426.48016	559.594194
277	12/02/2019	10:10:37	nan	95.702973	-15426.34806	559.588402
278	12/02/2019	10:10:47	nan	95.665419	-15426.11259	559.586915
279	12/02/2019	10:10:57	nan	95.660454	-15426.27629	559.60006
280	12/02/2019	10:11:07	nan	95.644703	-15426.26076	559.608039
281	12/02/2019	10:11:17	nan	95.690514	-15426.22899	559.607345
282	12/02/2019	10:11:27	nan	95.634495	-15426.21738	559.624182
283	12/02/2019	10:11:37	nan	95.68464	-15426.02851	559.624925
284	12/02/2019	10:11:47	nan	95.663076	-15426.20506	559.61076
285	12/02/2019	10:11:57	nan	95.745199	-15426.30396	559.593762
286	12/02/2019	10:12:07	nan	95.806867	-15426.25612	559.571555
287	12/02/2019	10:12:17	nan	95.852348	-15426.38055	559.566752
288	12/02/2019	10:12:27	nan	95.834304	-15426.33538	559.547225
289	12/02/2019	10:12:37	nan	95.879358	-15426.15722	559.564754
290	12/02/2019	10:12:47	nan	95.902338	-15426.06475	559.53754
291	12/02/2019	10:12:57	nan	95.894244	-15426.36377	559.568621
292	12/02/2019	10:13:07	nan	95.842099	-15426.19507	559.600305
293	12/02/2019	10:13:17	nan	95.892057	-15426.02976	559.564164
294	12/02/2019	10:13:27	nan	95.820244	-15426.02762	559.621355
295	12/02/2019	10:13:37	nan	95.773848	-15426.04904	559.6338
296	12/02/2019	10:13:47	nan	95.868843	-15426.25362	559.604542
297	12/02/2019	10:13:57	nan	95.81643	-15426.07207	559.634179
298	12/02/2019	10:14:07	nan	95.891267	-15426.31878	559.597922
299	12/02/2019	10:14:17	nan	95.924356	-15426.17275	559.579839
300	12/02/2019	10:14:27	nan	95.907115	-15425.92104	559.603947
301	12/02/2019	10:14:37	nan	95.85767	-15426.17133	559.638042
302	12/02/2019	10:14:47	nan	95.895542	-15425.97621	559.622581
303	12/02/2019	10:14:57	nan	96.012947	-15425.95978	559.546694
304	12/02/2019	10:15:07	nan	96.028706	-15425.87606	559.543132
305	12/02/2019	10:15:17	nan	95.994179	-15425.87713	559.587014
306	12/02/2019	10:15:27	nan	96.021631	-15425.77448	559.591645
307	12/02/2019	10:15:37	nan	96.012225	-15425.67594	559.608228
308	12/02/2019	10:15:47	nan	96.068992	-15425.68736	559.566053
309	12/02/2019	10:15:57	nan	96.112163	-15425.77841	559.542279
310	12/02/2019	10:16:07	nan	96.080634	-15425.71825	559.560893
311	12/02/2019	10:16:17	nan	96.120469	-15425.69486	559.555076
312	12/02/2019	10:16:27	nan	96.085449	-15425.6679	559.572942
313	12/02/2019	10:16:37	nan	96.100369	-15425.76984	559.583405
314	12/02/2019	10:16:47	nan	96.136594	-15425.75663	559.567374
315	12/02/2019	10:16:57	nan	96.139745	-15425.53919	559.571061
316	12/02/2019	10:17:07	nan	96.151511	-15425.6181	559.558501
317	12/02/2019	10:17:17	nan	96.195181	-15425.75966	559.540015
318	12/02/2019	10:17:27	nan	96.171155	-15425.62702	559.551506
319	12/02/2019	10:17:37	nan	96.128165	-15425.67683	559.581376
320	12/02/2019	10:17:47	nan	96.113562	-15425.60757	559.591139
321	12/02/2019	10:17:57	nan	96.117884	-15425.64523	559.582614
322	12/02/2019	10:18:07	nan	96.154964	-15425.69647	559.581351
323	12/02/2019	10:18:17	nan	96.147022	-15425.59453	559.585735
324	12/02/2019	10:18:28	nan	96.188075	-15425.6945	559.566668
325	12/02/2019	10:18:38	nan	96.151894	-15425.70486	559.60035
326	12/02/2019	10:18:48	nan	96.199663	-15425.61881	559.568429
327	12/02/2019	10:18:58	nan	96.22501	-15425.63292	559.54744
328	12/02/2019	10:19:08	nan	96.291615	-15425.62542	559.512957
329	12/02/2019	10:19:18	nan	96.2821	-15425.53669	559.484269
330	12/02/2019	10:19:28	nan	96.139137	-15425.17145	559.581411
331	12/02/2019	10:19:38	nan	96.164128	-15425.41316	559.593849
332	12/02/2019	10:19:48	nan	96.180661	-15425.34086	559.601853
333	12/02/2019	10:19:58	nan	96.265033	-15425.22732	559.531075
334	12/02/2019	10:20:08	nan	96.427641	-15425.09451	559.458507
335	12/02/2019	10:20:18	nan	96.487359	-15425.04506	559.443334
336	12/02/2019	10:20:28	nan	96.420179	-15425.1768	559.488069
337	12/02/2019	10:20:38	nan	96.339303	-15425.05023	559.537735
338	12/02/2019	10:20:48	nan	96.379707	-15425.28659	559.517798
339	12/02/2019	10:20:58	nan	96.282925	-15425.08201	559.563651
340	12/02/2019	10:21:08	nan	96.273401	-15425.02649	559.588271
341	12/02/2019	10:21:18	nan	96.34486	-15424.81745	559.525887
342	12/02/2019	10:21:28	nan	96.441134	-15425.23643	559.49535
343	12/02/2019	10:21:38	nan	96.445158	-15424.94759	559.506954
344	12/02/2019	10:21:48	nan	96.439402	-15424.89992	559.514637
345	12/02/2019	10:21:58	nan	96.422775	-15424.94598	559.547511
346	12/02/2019	10:22:08	nan	96.402265	-15424.97329	559.55168
347	12/02/2019	10:22:18	nan	96.396459	-15424.87939	559.547095
348	12/02/2019	10:22:28	nan	96.381387	-15424.91188	559.561262
349	12/02/2019	10:22:38	nan	96.348253	-15424.95205	559.565376
350	12/02/2019	10:22:48	nan	96.346759	-15424.96812	559.521152
351	12/02/2019	10:22:58	nan	96.363303	-15425.1361	559.488602
352	12/02/2019	10:23:08	nan	96.328888	-15424.97294	559.477822
353	12/02/2019	10:23:18	nan	96.193662	-15425.20376	559.530956
354	12/02/2019	10:23:28	nan	96.14807	-15425.04577	559.517244
355	12/02/2019	10:23:38	nan	96.170506	-15425.11736	559.488248
356	12/02/2019	10:23:48	nan	96.136389	-15425.2732	559.497958
357	12/02/2019	10:23:58	nan	96.07568	-15425.31123	559.509463
358	12/02/2019	10:24:08	nan	96.128907	-15425.3846	559.488876
359	12/02/2019	10:24:18	nan	96.136767	-15425.37567	559.474032
360	12/02/2019	10:24:28	nan	96.143575	-15425.37299	559.467734
361	12/02/2019	10:24:38	nan	96.175659	-15425.25874	559.466726
362	12/02/2019	10:24:48	nan	96.163092	-15425.3439	559.492686
363	12/02/2019	10:24:58	nan	96.273073	-15425.43119	559.451415
364	12/02/2019	10:25:08	nan	96.222459	-15425.24803	559.491307
365	12/02/2019	10:25:18	nan	96.313208	-15424.97633	559.479619
366	12/02/2019	10:25:28	nan	96.322702	-15424.87279	559.483209
367	12/02/2019	10:25:38	nan	96.283181	-15425.10415	559.527906
368	12/02/2019	10:25:48	nan	96.310619	-15425.04024	559.496153
369	12/02/2019	10:25:58	nan	96.310886	-15425.05845	559.50477
370	12/02/2019	10:26:08	nan	96.347765	-15424.96097	559.492533
371	12/02/2019	10:26:18	nan	96.371938	-15425.16252	559.497393
372	12/02/2019	10:26:28	nan	96.31279	-15425.01578	559.552558
373	12/02/2019	10:26:38	nan	96.311121	-15424.96687	559.557252
374	12/02/2019	10:26:48	nan	96.346551	-15425.05559	559.519143
375	12/02/2019	10:26:58	nan	96.374262	-15424.99239	559.48066
376	12/02/2019	10:27:08	nan	96.305572	-15424.98918	559.484074
377	12/02/2019	10:27:18	nan	96.255025	-15425.25946	559.479443
378	12/02/2019	10:27:28	nan	96.226995	-15425.1527	559.472061
379	12/02/2019	10:27:38	nan	96.184409	-15425.25374	559.478908
380	12/02/2019	10:27:48	nan	96.195372	-15425.18912	559.457807
381	12/02/2019	10:27:58	nan	96.142488	-15425.4419	559.477536
382	12/02/2019	10:28:08	nan	96.068247	-15425.12218	559.508847
383	12/02/2019	10:28:18	nan	96.061852	-15425.03934	559.513441
384	12/02/2019	10:28:28	nan	96.146672	-15425.20304	559.482811
385	12/02/2019	10:28:38	nan	96.109418	-15425.19894	559.490258
386	12/02/2019	10:28:48	nan	96.149668	-15425.0572	559.509327
387	12/02/2019	10:28:58	nan	96.121329	-15425.23875	559.530451
388	12/02/2019	10:29:08	nan	96.12224	-15425.06719	559.565042
389	12/02/2019	10:29:18	nan	96.157833	-15425.4103	559.54336
390	12/02/2019	10:29:28	nan	96.216529	-15425.18127	559.490747
391	12/02/2019	10:29:38	nan	96.243269	-15425.22875	559.51238
392	12/02/2019	10:29:48	nan	96.295225	-15425.19626	559.489716
393	12/02/2019	10:29:58	nan	96.29527	-15425.15145	559.501911
394	12/02/2019	10:30:08	nan	96.321565	-15425.13914	559.511454
395	12/02/2019	10:30:18	nan	96.314272	-15425.05041	559.50983
396	12/02/2019	10:30:28	nan	96.368213	-15424.95687	559.505474
397	12/02/2019	10:30:38	nan	96.410102	-15425.00293	559.472374
