	Date	Time	Position	X[mV]	Y[mV]	Z[mV]
124	07/02/2019	10:08:21	nan	-484.529826	-15546.35646	510.895567
125	07/02/2019	10:08:31	nan	-484.548661	-15546.29433	510.903889
126	07/02/2019	10:08:41	nan	-484.546406	-15546.06101	510.898259
127	07/02/2019	10:08:51	nan	-484.56269	-15546.38734	510.916791
128	07/02/2019	10:09:01	nan	-484.507523	-15546.46089	510.936394
129	07/02/2019	10:09:11	nan	-484.476213	-15546.38573	510.953474
130	07/02/2019	10:09:21	nan	-484.507046	-15546.49731	510.946604
131	07/02/2019	10:09:31	nan	-484.617296	-15546.22668	510.911533
132	07/02/2019	10:09:41	nan	-484.579149	-15546.55515	510.952863
133	07/02/2019	10:09:51	nan	-484.53909	-15546.33986	510.938761
134	07/02/2019	10:10:01	nan	-484.558332	-15546.54622	510.936526
135	07/02/2019	10:10:11	nan	-484.572685	-15546.31611	510.918671
136	07/02/2019	10:10:21	nan	-484.616106	-15546.2331	510.915872
137	07/02/2019	10:10:31	nan	-484.693958	-15546.07404	510.887696
138	07/02/2019	10:10:41	nan	-484.590119	-15546.29273	510.92589
139	07/02/2019	10:10:52	nan	-484.605284	-15546.40002	510.91715
140	07/02/2019	10:11:02	nan	-484.6376	-15546.44375	510.925087
141	07/02/2019	10:11:12	nan	-484.620044	-15546.19526	510.935022
142	07/02/2019	10:11:22	nan	-484.447802	-15546.27684	511.006309
143	07/02/2019	10:11:32	nan	-484.543671	-15546.00174	510.971579
144	07/02/2019	10:11:42	nan	-484.567655	-15546.1126	510.983957
145	07/02/2019	10:11:52	nan	-484.566145	-15546.10992	510.978581
146	07/02/2019	10:12:02	nan	-484.571207	-15546.28862	510.997329
147	07/02/2019	10:12:12	nan	-484.521666	-15546.33861	510.999908
148	07/02/2019	10:12:22	nan	-484.586915	-15546.59656	510.979002
149	07/02/2019	10:12:32	nan	-484.543682	-15546.51445	510.995199
150	07/02/2019	10:12:42	nan	-484.522545	-15546.43786	511.022148
151	07/02/2019	10:12:52	nan	-484.476601	-15546.37306	511.031411
152	07/02/2019	10:13:02	nan	-484.539822	-15546.27291	511.035079
153	07/02/2019	10:13:12	nan	-484.507398	-15546.25042	511.030023
154	07/02/2019	10:13:22	nan	-484.518513	-15546.10867	511.047522
155	07/02/2019	10:13:32	nan	-484.546865	-15546.28648	511.015843
156	07/02/2019	10:13:42	nan	-484.394182	-15546.51088	511.082947
157	07/02/2019	10:13:52	nan	-484.484304	-15546.44768	511.032724
158	07/02/2019	10:14:02	nan	-484.560759	-15546.83274	511.023657
159	07/02/2019	10:14:12	nan	-484.561271	-15546.8422	511.027222
160	07/02/2019	10:14:22	nan	-484.550462	-15546.89058	511.013126
161	07/02/2019	10:14:32	nan	-484.60776	-15546.94414	510.984721
162	07/02/2019	10:14:42	nan	-484.664533	-15546.65369	510.97133
163	07/02/2019	10:14:52	nan	-484.65304	-15546.6037	510.968194
164	07/02/2019	10:15:02	nan	-484.640388	-15546.37395	511.004991
165	07/02/2019	10:15:12	nan	-484.536992	-15546.30951	511.031085
166	07/02/2019	10:15:22	nan	-484.600664	-15546.39127	511.024526
167	07/02/2019	10:15:32	nan	-484.583288	-15546.5871	511.039344
168	07/02/2019	10:15:42	nan	-484.590451	-15546.98056	511.02673
169	07/02/2019	10:15:52	nan	-484.670753	-15546.72153	511.002204
170	07/02/2019	10:16:02	nan	-484.657707	-15546.53283	511.016165
171	07/02/2019	10:16:12	nan	-484.591378	-15546.76276	511.033092
172	07/02/2019	10:16:22	nan	-484.502008	-15546.3204	511.099044
173	07/02/2019	10:16:32	nan	-484.658389	-15546.66833	511.024188
174	07/02/2019	10:16:42	nan	-484.732352	-15546.73474	510.98235
175	07/02/2019	10:16:52	nan	-484.739128	-15546.78776	510.976697
176	07/02/2019	10:17:02	nan	-484.744363	-15546.75455	511.000855
177	07/02/2019	10:17:12	nan	-484.810945	-15546.83506	510.956694
178	07/02/2019	10:17:22	nan	-484.771126	-15546.57603	510.999983
179	07/02/2019	10:17:32	nan	-484.697004	-15546.43929	511.038542
180	07/02/2019	10:17:42	nan	-484.663899	-15546.72403	511.0118
181	07/02/2019	10:17:52	nan	-484.698555	-15546.49659	510.965489
182	07/02/2019	10:18:02	nan	-484.57949	-15546.86202	511.00737
183	07/02/2019	10:18:12	nan	-484.47115	-15546.39377	511.03869
184	07/02/2019	10:18:22	nan	-484.381365	-15546.24845	511.059828
185	07/02/2019	10:18:32	nan	-484.431861	-15546.49838	511.010171
186	07/02/2019	10:18:42	nan	-484.476358	-15546.59121	510.969532
187	07/02/2019	10:18:52	nan	-484.426246	-15546.7699	510.995805
188	07/02/2019	10:19:02	nan	-484.332469	-15546.84631	511.05495
189	07/02/2019	10:19:12	nan	-484.275112	-15546.6935	511.035814
190	07/02/2019	10:19:22	nan	-484.357829	-15546.9361	511.024112
191	07/02/2019	10:19:32	nan	-484.458899	-15546.89415	510.979139
192	07/02/2019	10:19:42	nan	-484.487155	-15546.89165	510.949689
193	07/02/2019	10:19:52	nan	-484.522267	-15546.90272	510.96773
194	07/02/2019	10:20:02	nan	-484.529104	-15546.74384	510.977973
195	07/02/2019	10:20:12	nan	-484.595009	-15546.82649	510.946941
196	07/02/2019	10:20:22	nan	-484.52755	-15546.6428	511.00238
197	07/02/2019	10:20:32	nan	-484.405855	-15546.97681	511.059334
198	07/02/2019	10:20:42	nan	-484.589518	-15546.8663	511.006197
199	07/02/2019	10:20:52	nan	-484.560403	-15546.74295	511.003203
200	07/02/2019	10:21:02	nan	-484.648627	-15546.95271	510.97822
201	07/02/2019	10:21:12	nan	-484.544893	-15546.70225	511.026884
202	07/02/2019	10:21:22	nan	-484.494943	-15546.72563	511.045734
203	07/02/2019	10:21:32	nan	-484.550289	-15546.57336	511.03896
204	07/02/2019	10:21:42	nan	-484.559209	-15546.71492	511.011919
205	07/02/2019	10:21:52	nan	-484.581729	-15546.99948	510.998883
206	07/02/2019	10:22:02	nan	-484.621273	-15546.86131	510.979448
207	07/02/2019	10:22:12	nan	-484.541402	-15546.84006	511.021969
208	07/02/2019	10:22:22	nan	-484.472563	-15547.17353	511.002456
209	07/02/2019	10:22:32	nan	-484.548988	-15546.92022	510.979793
210	07/02/2019	10:22:42	nan	-484.555951	-15546.99412	510.921357
211	07/02/2019	10:22:52	nan	-484.495735	-15546.99484	510.945337
212	07/02/2019	10:23:02	nan	-484.391066	-15546.68332	510.978124
213	07/02/2019	10:23:12	nan	-484.360071	-15547.09873	510.992933
214	07/02/2019	10:23:22	nan	-484.382551	-15547.20317	510.952776
215	07/02/2019	10:23:32	nan	-484.353755	-15546.84256	510.983749
216	07/02/2019	10:23:42	nan	-484.425567	-15546.96431	510.965055
217	07/02/2019	10:23:52	nan	-484.455077	-15547.07696	510.936343
218	07/02/2019	10:24:02	nan	-484.431933	-15546.92682	510.967163
219	07/02/2019	10:24:12	nan	-484.407007	-15546.77062	510.965413
220	07/02/2019	10:24:22	nan	-484.41914	-15547.20692	510.966138
221	07/02/2019	10:24:32	nan	-484.501952	-15546.90522	510.935667
222	07/02/2019	10:24:42	nan	-484.439991	-15546.85327	510.977175
223	07/02/2019	10:24:52	nan	-484.522588	-15546.76276	510.959932
224	07/02/2019	10:25:02	nan	-484.51405	-15546.67243	510.983608
225	07/02/2019	10:25:12	nan	-484.478611	-15546.80739	511.017999
226	07/02/2019	10:25:22	nan	-484.467911	-15546.56782	510.999867
227	07/02/2019	10:25:32	nan	-484.405631	-15546.47981	511.044986
228	07/02/2019	10:25:42	nan	-484.352357	-15546.79204	511.080866
229	07/02/2019	10:25:52	nan	-484.480441	-15546.74402	510.998298
230	07/02/2019	10:26:02	nan	-484.525079	-15546.68422	510.995369
231	07/02/2019	10:26:12	nan	-484.54406	-15546.72188	510.976358
232	07/02/2019	10:26:22	nan	-484.529024	-15546.9777	510.984472
233	07/02/2019	10:26:32	nan	-484.504645	-15546.79151	511.005319
234	07/02/2019	10:26:42	nan	-484.449542	-15546.73438	511.026532
235	07/02/2019	10:26:52	nan	-484.418486	-15546.79115	511.070095
236	07/02/2019	10:27:02	nan	-484.354115	-15546.68243	511.09858
237	07/02/2019	10:27:12	nan	-484.477539	-15546.75777	511.033776
238	07/02/2019	10:27:22	nan	-484.560348	-15546.96806	511.006062
239	07/02/2019	10:27:32	nan	-484.556726	-15546.9345	511.001795
240	07/02/2019	10:27:42	nan	-484.496117	-15547.09391	511.035374
241	07/02/2019	10:27:52	nan	-484.496519	-15546.7226	511.048474
242	07/02/2019	10:28:02	nan	-484.486612	-15546.94967	511.065277
243	07/02/2019	10:28:12	nan	-484.507511	-15547.00376	511.033413
244	07/02/2019	10:28:22	nan	-484.572542	-15547.15872	511.006609
245	07/02/2019	10:28:32	nan	-484.572699	-15547.17835	511.007322
246	07/02/2019	10:28:42	nan	-484.406551	-15547.10855	511.068412
247	07/02/2019	10:28:52	nan	-484.55143	-15547.42846	511.050454
248	07/02/2019	10:29:02	nan	-484.576933	-15547.38383	511.016293
249	07/02/2019	10:29:12	nan	-484.6211	-15547.04286	510.995014
250	07/02/2019	10:29:22	nan	-484.646886	-15547.25387	510.98092
251	07/02/2019	10:29:32	nan	-484.711228	-15547.30671	510.954702
252	07/02/2019	10:29:42	nan	-484.562065	-15547.13515	511.007933
253	07/02/2019	10:29:52	nan	-484.518261	-15547.05535	511.053518
254	07/02/2019	10:30:02	nan	-484.728785	-15547.03554	510.953526
255	07/02/2019	10:30:12	nan	-484.703186	-15547.2444	510.958953
256	07/02/2019	10:30:22	nan	-484.669057	-15547.14801	511.001152
257	07/02/2019	10:30:32	nan	-484.688403	-15547.27565	510.984778
258	07/02/2019	10:30:42	nan	-484.649572	-15547.57252	510.999997
259	07/02/2019	10:30:53	nan	-484.686504	-15546.97841	510.996604
260	07/02/2019	10:31:03	nan	-484.671837	-15547.37347	511.010826
261	07/02/2019	10:31:13	nan	-484.710944	-15547.24387	511.003892
262	07/02/2019	10:31:23	nan	-484.618866	-15547.34687	511.066068
263	07/02/2019	10:31:33	nan	-484.585288	-15547.33027	511.037492
264	07/02/2019	10:31:43	nan	-484.658686	-15547.21995	511.007855
265	07/02/2019	10:31:53	nan	-484.731428	-15546.97002	510.991076
266	07/02/2019	10:32:03	nan	-484.631489	-15547.11409	511.023961
267	07/02/2019	10:32:13	nan	-484.63766	-15547.28511	511.024611
268	07/02/2019	10:32:23	nan	-484.548284	-15547.2685	511.071674
269	07/02/2019	10:32:33	nan	-484.638414	-15547.48308	511.031949
270	07/02/2019	10:32:43	nan	-484.621966	-15547.22905	511.041974
271	07/02/2019	10:32:53	nan	-484.672188	-15547.11641	511.019264
272	07/02/2019	10:33:03	nan	-484.694058	-15547.49433	511.01137
273	07/02/2019	10:33:13	nan	-484.647298	-15547.52075	511.054774
274	07/02/2019	10:33:23	nan	-484.725119	-15547.39311	511.033749
275	07/02/2019	10:33:33	nan	-484.747202	-15547.42489	511.035717
276	07/02/2019	10:33:43	nan	-484.730531	-15547.27529	511.006226
277	07/02/2019	10:33:53	nan	-484.786334	-15547.39293	510.996633
278	07/02/2019	10:34:03	nan	-484.760426	-15547.30831	511.006208
279	07/02/2019	10:34:13	nan	-484.761317	-15547.30367	511.009767
280	07/02/2019	10:34:23	nan	-484.700093	-15547.22923	511.020597
281	07/02/2019	10:34:33	nan	-484.771576	-15547.03768	511.012692
282	07/02/2019	10:34:43	nan	-484.729495	-15547.21049	511.027656
283	07/02/2019	10:34:53	nan	-484.634198	-15546.89076	511.075952
284	07/02/2019	10:35:03	nan	-484.59736	-15546.82007	511.092045
285	07/02/2019	10:35:13	nan	-484.603337	-15546.82239	511.102372
286	07/02/2019	10:35:23	nan	-484.724994	-15546.94896	511.033771
287	07/02/2019	10:35:33	nan	-484.68593	-15547.01644	511.048951
288	07/02/2019	10:35:43	nan	-484.738882	-15546.79151	511.059409
289	07/02/2019	10:35:53	nan	-484.687685	-15546.95949	511.074075
290	07/02/2019	10:36:03	nan	-484.660499	-15546.69921	511.085378
291	07/02/2019	10:36:13	nan	-484.716443	-15546.79811	511.071978
292	07/02/2019	10:36:23	nan	-484.803915	-15546.78062	511.034435
293	07/02/2019	10:36:33	nan	-484.79032	-15546.86166	511.022618
294	07/02/2019	10:36:43	nan	-484.774281	-15546.87416	511.041919
295	07/02/2019	10:36:53	nan	-484.725241	-15546.95306	511.053335
296	07/02/2019	10:37:03	nan	-484.780204	-15546.47999	511.037565
297	07/02/2019	10:37:13	nan	-484.749243	-15546.86166	511.050241
298	07/02/2019	10:37:23	nan	-484.707158	-15546.67636	511.066949
299	07/02/2019	10:37:33	nan	-484.751817	-15546.61299	511.065968
300	07/02/2019	10:37:43	nan	-484.734941	-15546.65173	511.060896
301	07/02/2019	10:37:53	nan	-484.622641	-15546.60977	511.111117
302	07/02/2019	10:38:03	nan	-484.64609	-15546.74795	511.125087
303	07/02/2019	10:38:13	nan	-484.701843	-15546.66333	511.086917
304	07/02/2019	10:38:23	nan	-484.704331	-15546.77169	511.078831
305	07/02/2019	10:38:33	nan	-484.838033	-15546.93682	511.044037
306	07/02/2019	10:38:43	nan	-484.706141	-15546.74795	511.090716
307	07/02/2019	10:38:53	nan	-484.792519	-15546.78918	511.049907
308	07/02/2019	10:39:03	nan	-484.884258	-15546.94967	511.039015
309	07/02/2019	10:39:13	nan	-484.832778	-15546.85345	511.01927
310	07/02/2019	10:39:23	nan	-484.911588	-15546.72652	510.995462
311	07/02/2019	10:39:33	nan	-484.879689	-15546.91611	511.020306
312	07/02/2019	10:39:43	nan	-484.88536	-15546.69011	511.022751
313	07/02/2019	10:39:53	nan	-484.868438	-15546.80347	511.033808
314	07/02/2019	10:40:03	nan	-484.857408	-15546.87737	511.023234
315	07/02/2019	10:40:13	nan	-484.828478	-15546.46	511.058291
316	07/02/2019	10:40:23	nan	-484.801072	-15546.47946	511.07203
317	07/02/2019	10:40:33	nan	-484.88812	-15546.63619	511.030892
318	07/02/2019	10:40:43	nan	-484.864231	-15546.61388	511.058622
319	07/02/2019	10:40:53	nan	-484.885984	-15546.66869	511.03311
320	07/02/2019	10:41:03	nan	-484.881658	-15546.8979	511.043015
321	07/02/2019	10:41:13	nan	-484.773934	-15546.40323	511.085543
322	07/02/2019	10:41:23	nan	-484.845503	-15546.4093	511.052992
323	07/02/2019	10:41:33	nan	-484.776229	-15546.47874	511.064234
324	07/02/2019	10:41:43	nan	-484.73567	-15546.29183	511.090915
325	07/02/2019	10:41:53	nan	-484.798403	-15546.34271	511.091247
326	07/02/2019	10:42:03	nan	-484.860479	-15546.66672	511.047769
327	07/02/2019	10:42:13	nan	-484.922003	-15546.52498	511.044679
328	07/02/2019	10:42:23	nan	-485.03358	-15546.52355	510.985638
329	07/02/2019	10:42:33	nan	-484.987159	-15546.52801	511.020482
330	07/02/2019	10:42:43	nan	-484.939971	-15546.51641	511.052517
331	07/02/2019	10:42:53	nan	-484.958708	-15546.80007	511.033838
332	07/02/2019	10:43:03	nan	-484.960966	-15546.64262	511.042544
333	07/02/2019	10:43:13	nan	-484.845528	-15546.63102	511.089195
334	07/02/2019	10:43:23	nan	-484.647396	-15546.50427	511.133564
335	07/02/2019	10:43:33	nan	-484.786977	-15546.40019	511.075892
336	07/02/2019	10:43:43	nan	-484.838292	-15546.44447	511.023398
337	07/02/2019	10:43:53	nan	-484.760104	-15546.49963	511.038597
338	07/02/2019	10:44:03	nan	-484.623937	-15546.69278	511.087109
339	07/02/2019	10:44:13	nan	-484.609611	-15546.70278	511.075844
340	07/02/2019	10:44:23	nan	-484.453466	-15546.84577	511.114806
341	07/02/2019	10:44:33	nan	-484.570537	-15546.85417	511.072536
342	07/02/2019	10:44:43	nan	-484.554757	-15546.91522	511.05745
343	07/02/2019	10:44:53	nan	-484.665173	-15547.10498	511.019742
344	07/02/2019	10:45:03	nan	-484.651228	-15546.80846	511.030423
345	07/02/2019	10:45:13	nan	-484.661707	-15546.96485	511.056098
346	07/02/2019	10:45:23	nan	-484.565222	-15547.01269	511.111412
347	07/02/2019	10:45:33	nan	-484.579081	-15547.00233	511.076565
348	07/02/2019	10:45:43	nan	-484.655893	-15546.92093	511.046612
349	07/02/2019	10:45:53	nan	-484.719248	-15547.20531	511.050381
350	07/02/2019	10:46:03	nan	-484.739195	-15547.18764	511.048983
351	07/02/2019	10:46:13	nan	-484.715239	-15547.19692	511.063679
352	07/02/2019	10:46:23	nan	-484.709627	-15547.10159	511.059347
353	07/02/2019	10:46:33	nan	-484.710131	-15546.8281	511.067301
354	07/02/2019	10:46:43	nan	-484.742323	-15546.87594	511.057833
355	07/02/2019	10:46:53	nan	-484.762607	-15546.55015	511.075607
356	07/02/2019	10:47:03	nan	-484.71531	-15546.75009	511.087713
357	07/02/2019	10:47:13	nan	-484.712145	-15546.76937	511.089648
358	07/02/2019	10:47:23	nan	-484.757218	-15546.79222	511.07171
359	07/02/2019	10:47:33	nan	-484.783156	-15547.06732	511.074068
360	07/02/2019	10:47:43	nan	-484.810801	-15546.98413	511.036168
361	07/02/2019	10:47:53	nan	-484.817806	-15547.07624	511.033653
362	07/02/2019	10:48:03	nan	-484.758283	-15547.06696	511.026774
363	07/02/2019	10:48:13	nan	-484.67557	-15546.97734	511.035999
364	07/02/2019	10:48:23	nan	-484.604224	-15546.95039	511.049537
365	07/02/2019	10:48:33	nan	-484.578822	-15546.93093	511.041689
366	07/02/2019	10:48:43	nan	-484.548579	-15547.24423	511.058735
367	07/02/2019	10:48:53	nan	-484.447341	-15546.9652	511.095262
368	07/02/2019	10:49:03	nan	-484.457507	-15547.10891	511.082214
369	07/02/2019	10:49:13	nan	-484.498243	-15547.36026	511.064319
370	07/02/2019	10:49:23	nan	-484.387911	-15546.76776	511.094731
371	07/02/2019	10:49:33	nan	-484.425024	-15546.73492	511.078627
372	07/02/2019	10:49:43	nan	-484.458754	-15547.06714	511.076664
373	07/02/2019	10:49:53	nan	-484.588125	-15546.83578	511.014834
374	07/02/2019	10:50:03	nan	-484.609238	-15547.06267	510.986608
375	07/02/2019	10:50:13	nan	-484.645227	-15547.04107	511.016172
376	07/02/2019	10:50:23	nan	-484.629322	-15546.93414	511.006478
377	07/02/2019	10:50:34	nan	-484.624662	-15547.00126	511.008678
378	07/02/2019	10:50:44	nan	-484.623215	-15546.92289	511.023947
379	07/02/2019	10:50:54	nan	-484.630494	-15546.83417	511.051378
380	07/02/2019	10:51:04	nan	-484.570071	-15546.68529	511.07712
381	07/02/2019	10:51:14	nan	-484.514604	-15546.79579	511.099124
382	07/02/2019	10:51:24	nan	-484.548423	-15546.71296	511.10303
383	07/02/2019	10:51:34	nan	-484.597784	-15546.92254	511.089223
384	07/02/2019	10:51:44	nan	-484.523935	-15546.75205	511.109282
385	07/02/2019	10:51:54	nan	-484.500391	-15546.59781	511.11156
386	07/02/2019	10:52:04	nan	-484.6387	-15546.51337	511.059013
